
Filling stored sums matrix with 72 X 72 terms guaranteeing 30 digits accuracy...

Processing the barrier for X= 5000000194857.5000000...5000000194858.5000000 (N = 630783), y0 = 0.1673300000...1 , t = 0...0.1860000000

Rectangle(1) : 0, 54747.000000000000000, 10087.000000000000000, 0.000000, 2.4505559022386399451, 40344
Rectangle(2) : 3.5628544070700494002e-5, 54664.000000000000000, 10071.000000000000000, 0.000000, 2.4506234551721988401, 40280
Rectangle(3) : 7.1312421122731059641e-5, 54580.000000000000000, 10056.000000000000000, 0.000000, 2.4507033680498292592, 40220
Rectangle(4) : 0.00010705268070590858363, 54496.000000000000000, 10040.000000000000000, 0.000000, 2.4507956090651433136, 40156
Rectangle(5) : 0.00014284972285698652171, 54413.000000000000000, 10025.000000000000000, 0.000000, 2.4509001453417312952, 40096
Rectangle(6) : 0.00017870328993363605941, 54329.000000000000000, 10009.000000000000000, 0.000000, 2.4510169417952573973, 40032
Rectangle(7) : 0.00021461444128549708018, 54245.000000000000000, 9994.0000000000000000, 0.000000, 2.4511459674541397704, 39972
Rectangle(8) : 0.00025058358069842250687, 54162.000000000000000, 9979.0000000000000000, 0.000000, 2.4512871895845119489, 39912
Rectangle(9) : 0.00028661044805163161932, 54078.000000000000000, 9963.0000000000000000, 0.000000, 2.4514405725530390737, 39848
Rectangle(10) : 0.00032269611269442608424, 53994.000000000000000, 9948.0000000000000000, 0.000000, 2.4516060862026198919, 39788
Rectangle(11) : 0.00035884098223923883921, 53910.000000000000000, 9932.0000000000000000, 0.000000, 2.4517836979207665338, 39724
Rectangle(12) : 0.00039504546559892658793, 53827.000000000000000, 9917.0000000000000000, 0.000000, 2.4519733751301446554, 39664
Rectangle(13) : 0.00043130929927217875981, 53743.000000000000000, 9901.0000000000000000, 0.000000, 2.4521750814304785854, 39600
Rectangle(14) : 0.00046763356627309941153, 53659.000000000000000, 9886.0000000000000000, 0.000000, 2.4523887877185334663, 39540
Rectangle(15) : 0.00050401867944551286437, 53575.000000000000000, 9870.0000000000000000, 0.000000, 2.4526144615101401015, 39476
Rectangle(16) : 0.00054046505296880059375, 53492.000000000000000, 9855.0000000000000000, 0.000000, 2.4528520703468762251, 39416
Rectangle(17) : 0.00057697241987126967745, 53408.000000000000000, 9839.0000000000000000, 0.000000, 2.4531015770222483986, 39352
Rectangle(18) : 0.00061354187720017636556, 53324.000000000000000, 9824.0000000000000000, 0.000000, 2.4533629534509267462, 39292
Rectangle(19) : 0.00065017384317142621077, 53240.000000000000000, 9808.0000000000000000, 0.000000, 2.4536361672394335952, 39228
Rectangle(20) : 0.00068686873737201662391, 53157.000000000000000, 9793.0000000000000000, 0.000000, 2.4539211860106268233, 39168
Rectangle(21) : 0.00072362628926566424931, 53073.000000000000000, 9777.0000000000000000, 0.000000, 2.4542179717124421445, 39104
Rectangle(22) : 0.00076044761030861343523, 52989.000000000000000, 9762.0000000000000000, 0.000000, 2.4545264972415413702, 39044
Rectangle(23) : 0.00079733312423115474324, 52905.000000000000000, 9746.0000000000000000, 0.000000, 2.4548467302574894755, 38980
Rectangle(24) : 0.00083428325617062151340, 52821.000000000000000, 9731.0000000000000000, 0.000000, 2.4551786384267677115, 38920
Rectangle(25) : 0.00087129843268047115108, 52737.000000000000000, 9715.0000000000000000, 0.000000, 2.4555221894204173104, 38856
Rectangle(26) : 0.00090837908173939405739, 52653.000000000000000, 9700.0000000000000000, 0.000000, 2.4558773509116823852, 38796
Rectangle(27) : 0.00094552563276045045276, 52570.000000000000000, 9684.0000000000000000, 0.000000, 2.4562440905736519862, 38732
Rectangle(28) : 0.00098273780872723097371, 52486.000000000000000, 9669.0000000000000000, 0.000000, 2.4566223687779840589, 38672
Rectangle(29) : 0.0010200167472780442203, 52402.000000000000000, 9653.0000000000000000, 0.000000, 2.4570121600523029237, 38608
Rectangle(30) : 0.0010573628821593904079, 52318.000000000000000, 9638.0000000000000000, 0.000000, 2.4574134320569216975, 38548
Rectangle(31) : 0.0010947766485888586922, 52234.000000000000000, 9622.0000000000000000, 0.000000, 2.4578261524425583143, 38484
Rectangle(32) : 0.0011322584832644063874, 52150.000000000000000, 9607.0000000000000000, 0.000000, 2.4582502888479730710, 38424
Rectangle(33) : 0.0011698088243736676160, 52066.000000000000000, 9591.0000000000000000, 0.000000, 2.4586858088976051353, 38360
Rectangle(34) : 0.0012074281116032916535, 51982.000000000000000, 9576.0000000000000000, 0.000000, 2.4591326801992079845, 38300
Rectangle(35) : 0.0012451167861483112369, 51898.000000000000000, 9560.0000000000000000, 0.000000, 2.4595908703414837526, 38236
Rectangle(36) : 0.0012828752907215411061, 51814.000000000000000, 9545.0000000000000000, 0.000000, 2.4600603468917164592, 38176
Rectangle(37) : 0.0013207040695630070508, 51730.000000000000000, 9529.0000000000000000, 0.000000, 2.4605410773934040985, 38112
Rectangle(38) : 0.0013586035684494057382, 51646.000000000000000, 9514.0000000000000000, 0.000000, 2.4610330293638895662, 38052
Rectangle(39) : 0.0013965742347035955993, 51561.000000000000000, 9498.0000000000000000, 0.000000, 2.4615361702919904058, 37988
Rectangle(40) : 0.0014346172550153038751, 51477.000000000000000, 9483.0000000000000000, 0.000000, 2.4620504777086258232, 37928
Rectangle(41) : 0.0014727323448167419119, 51393.000000000000000, 9467.0000000000000000, 0.000000, 2.4625759093958697179, 37864
Rectangle(42) : 0.0015109199561528357324, 51309.000000000000000, 9452.0000000000000000, 0.000000, 2.4631124327408317193, 37804
Rectangle(43) : 0.0015491805426530760747, 51225.000000000000000, 9436.0000000000000000, 0.000000, 2.4636600150925999183, 37740
Rectangle(44) : 0.0015875145595411697773, 51141.000000000000000, 9421.0000000000000000, 0.000000, 2.4642186237598642355, 37680
Rectangle(45) : 0.0016259224636447239557, 51056.000000000000000, 9405.0000000000000000, 0.000000, 2.4647882260085385207, 37616
Rectangle(46) : 0.0016644054671312591038, 50972.000000000000000, 9389.0000000000000000, 0.000000, 2.4653688005264907320, 37552
Rectangle(47) : 0.0017029632792737391071, 50888.000000000000000, 9374.0000000000000000, 0.000000, 2.4659603034468296139, 37492
Rectangle(48) : 0.0017415963617970614938, 50804.000000000000000, 9358.0000000000000000, 0.000000, 2.4665627018909277331, 37428
Rectangle(49) : 0.0017803051780692236805, 50719.000000000000000, 9343.0000000000000000, 0.000000, 2.4671759629278530081, 37368
Rectangle(50) : 0.0018190909578150359601, 50635.000000000000000, 9327.0000000000000000, 0.000000, 2.4678000659711689705, 37304
Rectangle(51) : 0.0018579534060419771860, 50550.000000000000000, 9312.0000000000000000, 0.000000, 2.4684349660036371922, 37244
Rectangle(52) : 0.0018968937614525338070, 50466.000000000000000, 9296.0000000000000000, 0.000000, 2.4690806427873732800, 37180
Rectangle(53) : 0.0019359117268705850351, 50382.000000000000000, 9280.0000000000000000, 0.000000, 2.4697370507136236518, 37116
Rectangle(54) : 0.0019750077740841459031, 50297.000000000000000, 9265.0000000000000000, 0.000000, 2.4704041565501958541, 37056
Rectangle(55) : 0.0020141831554498376115, 50213.000000000000000, 9249.0000000000000000, 0.000000, 2.4710819405657597552, 36992
Rectangle(56) : 0.0020534375704532383195, 50128.000000000000000, 9234.0000000000000000, 0.000000, 2.4717703562465629540, 36932
Rectangle(57) : 0.0020927722807198869581, 50044.000000000000000, 9218.0000000000000000, 0.000000, 2.4724693841871386453, 36868
Rectangle(58) : 0.0021321869834652138434, 49959.000000000000000, 9202.0000000000000000, 0.000000, 2.4731789772569188817, 36804
Rectangle(59) : 0.0021716829497026669325, 49874.000000000000000, 9187.0000000000000000, 0.000000, 2.4738991163671954570, 36744
Rectangle(60) : 0.0022112606678798172605, 49790.000000000000000, 9171.0000000000000000, 0.000000, 2.4746297684999985804, 36680
Rectangle(61) : 0.0022509198317380216907, 49705.000000000000000, 9155.0000000000000000, 0.000000, 2.4753708855792221281, 36616
Rectangle(62) : 0.0022906617266294656526, 49620.000000000000000, 9140.0000000000000000, 0.000000, 2.4761224489734749883, 36556
Rectangle(63) : 0.0023304868465201040039, 49536.000000000000000, 9124.0000000000000000, 0.000000, 2.4768844254088791430, 36492
Rectangle(64) : 0.0023703948815937651623, 49451.000000000000000, 9108.0000000000000000, 0.000000, 2.4776567658408969711, 36428
Rectangle(65) : 0.0024103871318180457020, 49366.000000000000000, 9093.0000000000000000, 0.000000, 2.4784394520748668951, 36368
Rectangle(66) : 0.0024504640967751997533, 49281.000000000000000, 9077.0000000000000000, 0.000000, 2.4792324505592138456, 36304
Rectangle(67) : 0.0024906262779517021345, 49196.000000000000000, 9061.0000000000000000, 0.000000, 2.4800357276442655215, 36240
Rectangle(68) : 0.0025308741787494146623, 49112.000000000000000, 9046.0000000000000000, 0.000000, 2.4808492495798187379, 36180
Rectangle(69) : 0.0025712074832285606702, 49027.000000000000000, 9030.0000000000000000, 0.000000, 2.4816729656545308211, 36116
Rectangle(70) : 0.0026116275163869128194, 48942.000000000000000, 9014.0000000000000000, 0.000000, 2.4825068583547364921, 36052
Rectangle(71) : 0.0026521347874088313453, 48857.000000000000000, 8999.0000000000000000, 0.000000, 2.4833508936161028467, 35992
Rectangle(72) : 0.0026927298074390440650, 48772.000000000000000, 8983.0000000000000000, 0.000000, 2.4842050372640224999, 35928
Rectangle(73) : 0.0027334130895940514975, 48687.000000000000000, 8967.0000000000000000, 0.000000, 2.4850692550111713235, 35864
Rectangle(74) : 0.0027741851489735813787, 48601.000000000000000, 8952.0000000000000000, 0.000000, 2.4859435124550645134, 35804
Rectangle(75) : 0.0028150473434233882657, 48516.000000000000000, 8936.0000000000000000, 0.000000, 2.4868277933525892404, 35740
Rectangle(76) : 0.0028559993549938513962, 48431.000000000000000, 8920.0000000000000000, 0.000000, 2.4877220451957281067, 35676
Rectangle(77) : 0.0028970417048358065098, 48346.000000000000000, 8904.0000000000000000, 0.000000, 2.4886262332196863312, 35612
Rectangle(78) : 0.0029381749161298057306, 48261.000000000000000, 8889.0000000000000000, 0.000000, 2.4895403225347064719, 35552
Rectangle(79) : 0.0029793995140978276629, 48175.000000000000000, 8873.0000000000000000, 0.000000, 2.4904642781236165049, 35488
Rectangle(80) : 0.0030207168836489146687, 48090.000000000000000, 8857.0000000000000000, 0.000000, 2.4913980843026594161, 35424
Rectangle(81) : 0.0030621267003322721113, 48005.000000000000000, 8841.0000000000000000, 0.000000, 2.4923416867346464505, 35360
Rectangle(82) : 0.0031036294955980703917, 47919.000000000000000, 8826.0000000000000000, 0.000000, 2.4932950500032284419, 35300
Rectangle(83) : 0.0031452266710400292899, 47834.000000000000000, 8810.0000000000000000, 0.000000, 2.4942581587315333547, 35236
Rectangle(84) : 0.0031869178981741082579, 47748.000000000000000, 8794.0000000000000000, 0.000000, 2.4952309574527134273, 35172
Rectangle(85) : 0.0032287045899193690736, 47663.000000000000000, 8778.0000000000000000, 0.000000, 2.4962134309822257221, 35108
Rectangle(86) : 0.0032705864150454044830, 47577.000000000000000, 8762.0000000000000000, 0.000000, 2.4972055230861705184, 35044
Rectangle(87) : 0.0033125647979423120333, 47492.000000000000000, 8747.0000000000000000, 0.000000, 2.4982072187628570916, 34984
Rectangle(88) : 0.0033546394045868596854, 47406.000000000000000, 8731.0000000000000000, 0.000000, 2.4992184610009797231, 34920
Rectangle(89) : 0.0033968116709877578781, 47320.000000000000000, 8715.0000000000000000, 0.000000, 2.5002392349721915252, 34856
Rectangle(90) : 0.0034390821535526816212, 47235.000000000000000, 8699.0000000000000000, 0.000000, 2.5012695047239730131, 34792
Rectangle(91) : 0.0034814505139787210626, 47149.000000000000000, 8683.0000000000000000, 0.000000, 2.5023092120579009196, 34728
Rectangle(92) : 0.0035239182060200772084, 47063.000000000000000, 8668.0000000000000000, 0.000000, 2.5033583423870546013, 34668
Rectangle(93) : 0.0035664857929224645318, 46977.000000000000000, 8652.0000000000000000, 0.000000, 2.5044168592736319713, 34604
Rectangle(94) : 0.0036091538402493187790, 46891.000000000000000, 8636.0000000000000000, 0.000000, 2.5054847261122924833, 34540
Rectangle(95) : 0.0036519229158952272152, 46805.000000000000000, 8620.0000000000000000, 0.000000, 2.5065619061276453432, 34476
Rectangle(96) : 0.0036947935900994285899, 46719.000000000000000, 8604.0000000000000000, 0.000000, 2.5076483623717363998, 34412
Rectangle(97) : 0.0037377664354593835633, 46633.000000000000000, 8588.0000000000000000, 0.000000, 2.5087440577215337913, 34348
Rectangle(98) : 0.0037808420269444163467, 46547.000000000000000, 8572.0000000000000000, 0.000000, 2.5098489548764124292, 34284
Rectangle(99) : 0.0038240209419094283224, 46461.000000000000000, 8556.0000000000000000, 0.000000, 2.5109630163556374021, 34220
Rectangle(100) : 0.0038673037601086844168, 46375.000000000000000, 8540.0000000000000000, 0.000000, 2.5120862044958463844, 34156
Rectangle(101) : 0.0039106910637096730180, 46289.000000000000000, 8525.0000000000000000, 0.000000, 2.5132184814485311370, 34096
Rectangle(102) : 0.0039541834373070402357, 46202.000000000000000, 8509.0000000000000000, 0.000000, 2.5143598091775181900, 34032
Rectangle(103) : 0.0039977824115760657798, 46116.000000000000000, 8493.0000000000000000, 0.000000, 2.5155101744214071159, 33968
Rectangle(104) : 0.0040414876369733553781, 46030.000000000000000, 8477.0000000000000000, 0.000000, 2.5166695141833088555, 33904
Rectangle(105) : 0.0040852997054978678451, 45943.000000000000000, 8461.0000000000000000, 0.000000, 2.5178377898464204076, 33840
Rectangle(106) : 0.0041292201675888592999, 45857.000000000000000, 8445.0000000000000000, 0.000000, 2.5190149882836453303, 33776
Rectangle(107) : 0.0041732486689797842477, 45770.000000000000000, 8429.0000000000000000, 0.000000, 2.5202010451769070461, 33712
Rectangle(108) : 0.0042173867735281108163, 45684.000000000000000, 8413.0000000000000000, 0.000000, 2.5213959474758028606, 33648
Rectangle(109) : 0.0042616341237486651211, 45597.000000000000000, 8397.0000000000000000, 0.000000, 2.5225996299671969560, 33584
Rectangle(110) : 0.0043059922970926833012, 45510.000000000000000, 8381.0000000000000000, 0.000000, 2.5238120796674356195, 33520
Rectangle(111) : 0.0043504619099177203396, 45424.000000000000000, 8365.0000000000000000, 0.000000, 2.5250332573522474598, 33456
Rectangle(112) : 0.0043950425998030727406, 45337.000000000000000, 8349.0000000000000000, 0.000000, 2.5262630964444505362, 33392
Rectangle(113) : 0.0044397359649671649949, 45250.000000000000000, 8333.0000000000000000, 0.000000, 2.5275015840410655471, 33328
Rectangle(114) : 0.0044845426298078515263, 45163.000000000000000, 8317.0000000000000000, 0.000000, 2.5287486802630921531, 33264
Rectangle(115) : 0.0045294632214484221738, 45076.000000000000000, 8301.0000000000000000, 0.000000, 2.5300043450072676510, 33200
Rectangle(116) : 0.0045744983697536681507, 44989.000000000000000, 8285.0000000000000000, 0.000000, 2.5312685379434866042, 33136
Rectangle(117) : 0.0046196487073460459898, 44902.000000000000000, 8269.0000000000000000, 0.000000, 2.5325412185122201956, 33072
Rectangle(118) : 0.0046649148696219406091, 44815.000000000000000, 8252.0000000000000000, 0.000000, 2.5338223459219354246, 33004
Rectangle(119) : 0.0047102974947680286471, 44728.000000000000000, 8236.0000000000000000, 0.000000, 2.5351118791465142722, 32940
Rectangle(120) : 0.0047557972237777432391, 44641.000000000000000, 8220.0000000000000000, 0.000000, 2.5364097769226729614, 32876
Rectangle(121) : 0.0048014147004678414216, 44554.000000000000000, 8204.0000000000000000, 0.000000, 2.5377159977473814417, 32812
Rectangle(122) : 0.0048471505714950753723, 44466.000000000000000, 8188.0000000000000000, 0.000000, 2.5390304998752832298, 32748
Rectangle(123) : 0.0048930065176084042805, 44379.000000000000000, 8172.0000000000000000, 0.000000, 2.5403532711168790884, 32684
Rectangle(124) : 0.0049389821653498333142, 44291.000000000000000, 8156.0000000000000000, 0.000000, 2.5416842398008844558, 32620
Rectangle(125) : 0.0049850792107947517955, 44204.000000000000000, 8140.0000000000000000, 0.000000, 2.5430233937233413387, 32556
Rectangle(126) : 0.0050312972768911082641, 44116.000000000000000, 8123.0000000000000000, 0.000000, 2.5443706602190157042, 32488
Rectangle(127) : 0.0050776380752458778648, 44029.000000000000000, 8107.0000000000000000, 0.000000, 2.5457260270590856245, 32424
Rectangle(128) : 0.0051241012251484213163, 43941.000000000000000, 8091.0000000000000000, 0.000000, 2.5470894205739077194, 32360
Rectangle(129) : 0.0051706884539455335286, 43854.000000000000000, 8075.0000000000000000, 0.000000, 2.5484608284993494242, 32296
Rectangle(130) : 0.0052173993772022341585, 43766.000000000000000, 8059.0000000000000000, 0.000000, 2.5498401761509504424, 32232
Rectangle(131) : 0.0052642357382165135179, 43678.000000000000000, 8043.0000000000000000, 0.000000, 2.5512274512187800088, 32168
Rectangle(132) : 0.0053111982239351540236, 43590.000000000000000, 8026.0000000000000000, 0.000000, 2.5526226099811876484, 32100
Rectangle(133) : 0.0053582875244623664037, 43502.000000000000000, 8010.0000000000000000, 0.000000, 2.5540256084413780772, 32036
Rectangle(134) : 0.0054055043330790134102, 43414.000000000000000, 7994.0000000000000000, 0.000000, 2.5554364023247704997, 31972
Rectangle(135) : 0.0054528493462619675379, 43326.000000000000000, 7978.0000000000000000, 0.000000, 2.5568549470763590025, 31908
Rectangle(136) : 0.0055003232637036044072, 43238.000000000000000, 7961.0000000000000000, 0.000000, 2.5582811978580742055, 31840
Rectangle(137) : 0.0055479267883314334975, 43150.000000000000000, 7945.0000000000000000, 0.000000, 2.5597151095461463365, 31776
Rectangle(138) : 0.0055956606263278679433, 43062.000000000000000, 7929.0000000000000000, 0.000000, 2.5611566367284698957, 31712
Rectangle(139) : 0.0056435254871501351370, 42973.000000000000000, 7912.0000000000000000, 0.000000, 2.5626057337019700814, 31644
Rectangle(140) : 0.0056915232004515562638, 42885.000000000000000, 7896.0000000000000000, 0.000000, 2.5640623884065984966, 31580
Rectangle(141) : 0.0057396533715698166928, 42797.000000000000000, 7880.0000000000000000, 0.000000, 2.5655265209592469902, 31516
Rectangle(142) : 0.0057879167199577702174, 42708.000000000000000, 7863.0000000000000000, 0.000000, 2.5669980847648931501, 31448
Rectangle(143) : 0.0058363151016371954574, 42620.000000000000000, 7847.0000000000000000, 0.000000, 2.5684770675942591969, 31384
Rectangle(144) : 0.0058848481158932784981, 42531.000000000000000, 7831.0000000000000000, 0.000000, 2.5699633879214119031, 31320
Rectangle(145) : 0.0059335176366645138771, 42442.000000000000000, 7814.0000000000000000, 0.000000, 2.5714570333900105754, 31252
Rectangle(146) : 0.0059823244090454104082, 42354.000000000000000, 7798.0000000000000000, 0.000000, 2.5729579567630910863, 31188
Rectangle(147) : 0.0060312680261007792302, 42265.000000000000000, 7782.0000000000000000, 0.000000, 2.5744660748437861565, 31124
Rectangle(148) : 0.0060803503891634501437, 42176.000000000000000, 7765.0000000000000000, 0.000000, 2.5759813750636364925, 31056
Rectangle(149) : 0.0061295722540881380347, 42087.000000000000000, 7749.0000000000000000, 0.000000, 2.5775038092298250928, 30992
Rectangle(150) : 0.0061789343803796253133, 41998.000000000000000, 7732.0000000000000000, 0.000000, 2.5790333288244157470, 30924
Rectangle(151) : 0.0062284375312159607518, 41909.000000000000000, 7716.0000000000000000, 0.000000, 2.5805698850016614864, 30860
Rectangle(152) : 0.0062780824734718404313, 41820.000000000000000, 7700.0000000000000000, 0.000000, 2.5821134285853159173, 30796
Rectangle(153) : 0.0063278699777421731887, 41731.000000000000000, 7683.0000000000000000, 0.000000, 2.5836639100659476402, 30728
Rectangle(154) : 0.0063778008183658330013, 41642.000000000000000, 7667.0000000000000000, 0.000000, 2.5852212795982579610, 30664
Rectangle(155) : 0.0064278757734496007829, 41552.000000000000000, 7650.0000000000000000, 0.000000, 2.5867854869984021030, 30596
Rectangle(156) : 0.0064780968334948068405, 41463.000000000000000, 7634.0000000000000000, 0.000000, 2.5883565195757237236, 30532
Rectangle(157) : 0.0065284635826344186323, 41374.000000000000000, 7617.0000000000000000, 0.000000, 2.5899342889493849952, 30464
Rectangle(158) : 0.0065789768104816024916, 41284.000000000000000, 7601.0000000000000000, 0.000000, 2.5915187439001638850, 30400
Rectangle(159) : 0.0066296385376374053180, 41194.000000000000000, 7584.0000000000000000, 0.000000, 2.5931098714233426810, 30332
Rectangle(160) : 0.0066804495749589410436, 41105.000000000000000, 7567.0000000000000000, 0.000000, 2.5947076201596339441, 30264
Rectangle(161) : 0.0067314094975999733741, 41015.000000000000000, 7551.0000000000000000, 0.000000, 2.5963118993378299612, 30200
Rectangle(162) : 0.0067825203570254964744, 40925.000000000000000, 7534.0000000000000000, 0.000000, 2.5979226956112534096, 30132
Rectangle(163) : 0.0068337829763440365700, 40836.000000000000000, 7518.0000000000000000, 0.000000, 2.5995399565349887269, 30068
Rectangle(164) : 0.0068851969237564909907, 40746.000000000000000, 7501.0000000000000000, 0.000000, 2.6011635895158558099, 30000
Rectangle(165) : 0.0069367642822583281235, 40656.000000000000000, 7485.0000000000000000, 0.000000, 2.6027935808389806305, 29936
Rectangle(166) : 0.0069884858874540921098, 40566.000000000000000, 7468.0000000000000000, 0.000000, 2.6044298769493243741, 29868
Rectangle(167) : 0.0070403625791897654416, 40476.000000000000000, 7451.0000000000000000, 0.000000, 2.6060724239150600138, 29800
Rectangle(168) : 0.0070923952015811840603, 40385.000000000000000, 7435.0000000000000000, 0.000000, 2.6077211674248456826, 29736
Rectangle(169) : 0.0071445858953393825420, 40295.000000000000000, 7418.0000000000000000, 0.000000, 2.6093760937766213808, 29668
Rectangle(170) : 0.0071969342287250785683, 40205.000000000000000, 7401.0000000000000000, 0.000000, 2.6110371071999467959, 29600
Rectangle(171) : 0.0072494410589004285695, 40115.000000000000000, 7385.0000000000000000, 0.000000, 2.6127041522245013512, 29536
